iter,barcode_tot,n_barcodes,correlation,n_variants
13,5,12,,40
14,5,12,,40
15,5,12,,40
16,5,12,,40
17,5,12,,40
18,5,12,,40
19,5,12,,40
20,5,12,,40
21,5,12,,40
22,5,12,,40
23,5,12,,40
24,5,12,,40
25,5,12,,40
26,5,12,,40
27,5,12,,40
28,5,12,,40
29,5,12,,40
30,5,12,,40
31,5,12,,40
32,5,12,,40
33,5,12,,40
34,5,12,,40
35,5,12,,40
36,5,12,,40
37,5,12,,40
38,5,12,,40
39,5,12,,40
40,5,12,,40
41,5,12,,40
42,5,12,,40
43,5,12,,40
44,5,12,,40
45,5,12,,40
46,5,12,,40
47,5,12,,40
48,5,12,,40
49,5,12,,40
50,5,12,,40
51,5,12,,40
52,5,12,,40
53,5,12,,40
54,5,12,,40
55,5,12,,40
56,5,12,,40
57,5,12,,40
58,5,12,,40
59,5,12,,40
60,5,12,,40
61,5,12,,40
62,5,12,,40
63,5,12,,40
64,5,12,,40
65,5,12,,40
66,5,12,,40
67,5,12,,40
68,5,12,,40
69,5,12,,40
70,5,12,,40
71,5,12,,40
72,5,12,,40
73,5,12,,40
74,5,12,,40
75,5,12,,40
76,5,12,,40
77,5,12,,40
78,5,12,,40
79,5,12,,40
80,5,12,,40
81,5,12,,40
82,5,12,,40
83,5,12,,40
84,5,12,,40
85,5,12,,40
86,5,12,,40
87,5,12,,40
88,5,12,,40
89,5,12,,40
90,5,12,,40
91,5,12,,40
92,5,12,,40
93,5,12,,40
94,5,12,,40
95,5,12,,40
96,5,12,,40
97,5,12,,40
98,5,12,,40
99,5,12,,40
0,5,13,,40
1,5,13,,40
2,5,13,,40
3,5,13,,40
4,5,13,,40
5,5,13,,40
6,5,13,,40
7,5,13,,40
8,5,13,,40
9,5,13,,40
10,5,13,,40
11,5,13,,40
12,5,13,,40
13,5,13,,40
14,5,13,,40
15,5,13,,40
16,5,13,,40
17,5,13,,40
18,5,13,,40
19,5,13,,40
20,5,13,,40
21,5,13,,40
22,5,13,,40
23,5,13,,40
24,5,13,,40
25,5,13,,40
26,5,13,,40
27,5,13,,40
28,5,13,,40
29,5,13,,40
30,5,13,,40
31,5,13,,40
32,5,13,,40
33,5,13,,40
34,5,13,,40
35,5,13,,40
36,5,13,,40
37,5,13,,40
38,5,13,,40
39,5,13,,40
40,5,13,,40
41,5,13,,40
42,5,13,,40
43,5,13,,40
44,5,13,,40
45,5,13,,40
46,5,13,,40
47,5,13,,40
48,5,13,,40
49,5,13,,40
50,5,13,,40
51,5,13,,40
52,5,13,,40
53,5,13,,40
54,5,13,,40
55,5,13,,40
56,5,13,,40
57,5,13,,40
58,5,13,,40
59,5,13,,40
60,5,13,,40
61,5,13,,40
62,5,13,,40
63,5,13,,40
64,5,13,,40
65,5,13,,40
66,5,13,,40
67,5,13,,40
68,5,13,,40
69,5,13,,40
70,5,13,,40
71,5,13,,40
72,5,13,,40
73,5,13,,40
74,5,13,,40
75,5,13,,40
76,5,13,,40
77,5,13,,40
78,5,13,,40
79,5,13,,40
80,5,13,,40
81,5,13,,40
82,5,13,,40
83,5,13,,40
84,5,13,,40
85,5,13,,40
86,5,13,,40
87,5,13,,40
88,5,13,,40
89,5,13,,40
90,5,13,,40
91,5,13,,40
92,5,13,,40
93,5,13,,40
94,5,13,,40
95,5,13,,40
96,5,13,,40
97,5,13,,40
98,5,13,,40
99,5,13,,40
0,5,14,,40
1,5,14,,40
2,5,14,,40
3,5,14,,40
4,5,14,,40
5,5,14,,40
6,5,14,,40
7,5,14,,40
8,5,14,,40
9,5,14,,40
10,5,14,,40
11,5,14,,40
12,5,14,,40
13,5,14,,40
14,5,14,,40
15,5,14,,40
16,5,14,,40
17,5,14,,40
18,5,14,,40
19,5,14,,40
20,5,14,,40
21,5,14,,40
22,5,14,,40
23,5,14,,40
24,5,14,,40
25,5,14,,40
26,5,14,,40
27,5,14,,40
28,5,14,,40
29,5,14,,40
30,5,14,,40
31,5,14,,40
32,5,14,,40
33,5,14,,40
34,5,14,,40
35,5,14,,40
36,5,14,,40
37,5,14,,40
38,5,14,,40
39,5,14,,40
40,5,14,,40
41,5,14,,40
42,5,14,,40
43,5,14,,40
44,5,14,,40
45,5,14,,40
46,5,14,,40
47,5,14,,40
48,5,14,,40
49,5,14,,40
50,5,14,,40
51,5,14,,40
52,5,14,,40
53,5,14,,40
54,5,14,,40
55,5,14,,40
56,5,14,,40
57,5,14,,40
58,5,14,,40
59,5,14,,40
60,5,14,,40
61,5,14,,40
62,5,14,,40
63,5,14,,40
64,5,14,,40
65,5,14,,40
66,5,14,,40
67,5,14,,40
68,5,14,,40
69,5,14,,40
70,5,14,,40
71,5,14,,40
72,5,14,,40
73,5,14,,40
74,5,14,,40
75,5,14,,40
76,5,14,,40
77,5,14,,40
78,5,14,,40
79,5,14,,40
80,5,14,,40
81,5,14,,40
82,5,14,,40
83,5,14,,40
84,5,14,,40
85,5,14,,40
86,5,14,,40
87,5,14,,40
88,5,14,,40
89,5,14,,40
90,5,14,,40
91,5,14,,40
92,5,14,,40
93,5,14,,40
94,5,14,,40
95,5,14,,40
96,5,14,,40
97,5,14,,40
98,5,14,,40
99,5,14,,40
0,5,15,,40
1,5,15,,40
2,5,15,,40
3,5,15,,40
4,5,15,,40
5,5,15,,40
6,5,15,,40
7,5,15,,40
8,5,15,,40
9,5,15,,40
10,5,15,,40
11,5,15,,40
12,5,15,,40
13,5,15,,40
14,5,15,,40
15,5,15,,40
16,5,15,,40
17,5,15,,40
18,5,15,,40
19,5,15,,40
20,5,15,,40
21,5,15,,40
22,5,15,,40
23,5,15,,40
24,5,15,,40
25,5,15,,40
26,5,15,,40
27,5,15,,40
28,5,15,,40
29,5,15,,40
30,5,15,,40
31,5,15,,40
32,5,15,,40
33,5,15,,40
34,5,15,,40
35,5,15,,40
36,5,15,,40
37,5,15,,40
38,5,15,,40
39,5,15,,40
40,5,15,,40
41,5,15,,40
42,5,15,,40
43,5,15,,40
44,5,15,,40
45,5,15,,40
46,5,15,,40
47,5,15,,40
48,5,15,,40
49,5,15,,40
50,5,15,,40
51,5,15,,40
52,5,15,,40
53,5,15,,40
54,5,15,,40
55,5,15,,40
56,5,15,,40
57,5,15,,40
58,5,15,,40
59,5,15,,40
60,5,15,,40
61,5,15,,40
62,5,15,,40
63,5,15,,40
64,5,15,,40
65,5,15,,40
66,5,15,,40
67,5,15,,40
68,5,15,,40
69,5,15,,40
70,5,15,,40
71,5,15,,40
72,5,15,,40
73,5,15,,40
74,5,15,,40
75,5,15,,40
76,5,15,,40
77,5,15,,40
78,5,15,,40
79,5,15,,40
80,5,15,,40
81,5,15,,40
82,5,15,,40
83,5,15,,40
84,5,15,,40
85,5,15,,40
86,5,15,,40
87,5,15,,40
88,5,15,,40
89,5,15,,40
90,5,15,,40
91,5,15,,40
92,5,15,,40
93,5,15,,40
94,5,15,,40
95,5,15,,40
96,5,15,,40
97,5,15,,40
98,5,15,,40
99,5,15,,40
0,10,1,0.7200156368549153,25
1,10,1,0.8624177697574592,25
2,10,1,0.5915648024089074,25
3,10,1,0.8984397716590591,25
4,10,1,0.94185026523331,25
5,10,1,0.6685997341397636,25
6,10,1,0.7863254172548015,25
7,10,1,0.7497202773739134,25
8,10,1,0.8186886014403446,25
9,10,1,0.6983763835227923,25
10,10,1,0.7574682570677967,25
11,10,1,0.6910961033000709,25
12,10,1,0.9556788212984744,25
13,10,1,0.838824001882966,25
14,10,1,0.8114335325463181,25
15,10,1,0.7026809113885982,25
16,10,1,0.8726764519854853,25
17,10,1,0.8494528579485836,25
18,10,1,0.6865581472352457,25
19,10,1,0.8116436014630855,25
20,10,1,0.8242028526595607,25
21,10,1,0.8013734317363588,25
22,10,1,0.7660691002015039,25
23,10,1,0.7635988845288931,25
24,10,1,0.8203096731482871,25
25,10,1,0.8062276732295253,25
26,10,1,0.8870521828267652,25
27,10,1,0.6169664323772056,25
28,10,1,0.8839329868776634,25
29,10,1,0.89706971408378,25
30,10,1,0.833599900162511,25
31,10,1,0.917003292335637,25
32,10,1,0.847870096884011,25
33,10,1,0.7603835585019599,25
34,10,1,0.7903121258364898,25
35,10,1,0.8270175390932214,25
36,10,1,0.8256242116874044,25
37,10,1,0.66977274069286,25
38,10,1,0.7330086292224467,25
39,10,1,0.857655956209356,25
40,10,1,0.8101932456644122,25
41,10,1,0.8091651984023003,25
42,10,1,0.905527651344818,25
43,10,1,0.9418150487276292,25
44,10,1,0.6670505989561721,25
45,10,1,0.7273646876214772,25
46,10,1,0.8574730926984804,25
47,10,1,0.8687516306121548,25
48,10,1,0.8867885061188672,25
49,10,1,0.8306577377534304,25
50,10,1,0.9227911864956192,25
51,10,1,0.8372715170907311,25
52,10,1,0.8915689496812372,25
53,10,1,0.9456774065136884,25
54,10,1,0.6376618260368058,25
55,10,1,0.6741686138315939,25
56,10,1,0.8524481124900898,25
57,10,1,0.8067254407495708,25
58,10,1,0.8813712429439556,25
59,10,1,0.902331132211358,25
60,10,1,0.9402548875955216,25
61,10,1,0.929209865419643,25
62,10,1,0.8820593782143893,25
63,10,1,0.7092816474471325,25
64,10,1,0.7298950273291529,25
65,10,1,0.6071155202401278,25
66,10,1,0.8646047388810456,25
67,10,1,0.7653836054887143,25
68,10,1,0.8446581103745422,25
69,10,1,0.8871458105002917,25
70,10,1,0.92049847269659,25
71,10,1,0.9586065437266648,25
72,10,1,0.9338664181338786,25
73,10,1,0.7985369836305647,25
74,10,1,0.6979421431614226,25
75,10,1,0.9532934578600708,25
76,10,1,0.917311593975013,25
77,10,1,0.9246792500962628,25
78,10,1,0.8315735953883374,25
79,10,1,0.8276605460569654,25
80,10,1,0.8460652057981883,25
81,10,1,0.8675615195991335,25
82,10,1,0.8830780673549515,25
83,10,1,0.9497459865420916,25
84,10,1,0.8478336811461461,25
85,10,1,0.9036426469298954,25
86,10,1,0.8073620922126129,25
87,10,1,0.8468746111234535,25
88,10,1,0.8602117343730439,25
89,10,1,0.7863507433925572,25
90,10,1,0.7822071103717889,25
91,10,1,0.8454304483894375,25
92,10,1,0.8937867342164478,25
93,10,1,0.5757511263495996,25
94,10,1,0.8511458460356512,25
95,10,1,0.6169206576502795,25
96,10,1,0.9356503154920924,25
97,10,1,0.7860217672138112,25
98,10,1,0.9523999036016528,25
99,10,1,0.6041167981430554,25
0,10,2,0.8974166172656968,25
1,10,2,0.8676913007862259,25
2,10,2,0.949447734673341,25
3,10,2,0.8487019586714554,25
4,10,2,0.8596582675698996,25
5,10,2,0.9228868674663364,25
6,10,2,0.8852484777665296,25
7,10,2,0.8719370336570132,25
8,10,2,0.9182402020306888,25
9,10,2,0.9088820970862276,25
10,10,2,0.9690202711585654,25
11,10,2,0.8361157398361256,25
12,10,2,0.8578175631145772,25
13,10,2,0.9486196989437224,25
14,10,2,0.9668795841090844,25
15,10,2,0.9146651961403236,25
16,10,2,0.8547184968707705,25
17,10,2,0.9116607468985192,25
18,10,2,0.8905143364731843,25
19,10,2,0.9438832875901696,25
20,10,2,0.9087070521054724,25
21,10,2,0.8089001523717329,25
22,10,2,0.90862591399841,25
23,10,2,0.8732231763863878,25
24,10,2,0.9569361578705584,25
25,10,2,0.8603283000013123,25
26,10,2,0.8599780703554802,25
27,10,2,0.9004271604901427,25
28,10,2,0.8681779766383309,25
29,10,2,0.9441430856278192,25
30,10,2,0.8132856414402785,25
31,10,2,0.9056366595216988,25
32,10,2,0.8641938854065715,25
33,10,2,0.8814976814227571,25
34,10,2,0.8320660271675409,25
35,10,2,0.904852244324996,25
36,10,2,0.8891766450419045,25
37,10,2,0.8869095149574222,25
38,10,2,0.9579608131585544,25
39,10,2,0.9324894934598708,25
40,10,2,0.9017879934551022,25
41,10,2,0.9516256039402424,25
42,10,2,0.8852052491054623,25
43,10,2,0.8658277573122523,25
44,10,2,0.9099925224983182,25
45,10,2,0.9467141927156052,25
46,10,2,0.8989708142004313,25
47,10,2,0.8921862391481927,25
48,10,2,0.9414968535447304,25
49,10,2,0.8590485583527033,25
50,10,2,0.9154476402954486,25
51,10,2,0.8759339292495583,25
52,10,2,0.861152580101249,25
53,10,2,0.9343939598291172,25
54,10,2,0.9198161624990464,25
55,10,2,0.9267950928796684,25
56,10,2,0.8633594833809067,25
57,10,2,0.9393793047528152,25
58,10,2,0.9364529205546426,25
59,10,2,0.9302157186088214,25
60,10,2,0.9430430289692188,25
61,10,2,0.9269960494718412,25
62,10,2,0.8624416452833652,25
63,10,2,0.8821117197333491,25
64,10,2,0.8470131690400892,25
65,10,2,0.8633432893659793,25
66,10,2,0.9064669178110272,25
67,10,2,0.9176442162697912,25
68,10,2,0.92697071908808,25
69,10,2,0.903134604366802,25
70,10,2,0.9249750615579972,25
71,10,2,0.9142015709331932,25
72,10,2,0.9598332331677576,25
73,10,2,0.9014365044153184,25
74,10,2,0.948170995161394,25
75,10,2,0.9023046947391788,25
76,10,2,0.8413273334322436,25
77,10,2,0.9426026749417356,25
78,10,2,0.9447432195556348,25
79,10,2,0.8915027116151787,25
80,10,2,0.9172600166805872,25
81,10,2,0.870296853330337,25
82,10,2,0.8957348767506524,25
83,10,2,0.8814167222837181,25
84,10,2,0.8643251497944694,25
85,10,2,0.8837124788513991,25
86,10,2,0.9458544153456164,25
87,10,2,0.8807058164297844,25
88,10,2,0.9020020911280808,25
89,10,2,0.8949391922981171,25
90,10,2,0.8407150766389818,25
91,10,2,0.918947140518056,25
92,10,2,0.9226217736086056,25
93,10,2,0.9445576542211712,25
94,10,2,0.873931292017484,25
95,10,2,0.939274652447108,25
96,10,2,0.8654675451524556,25
97,10,2,0.9249234909164636,25
98,10,2,0.9189713415150358,25
99,10,2,0.8633908109632785,25
0,10,3,0.94791187328148,25
1,10,3,0.9532239836947428,25
2,10,3,0.9506345757220102,25
3,10,3,0.9578018329206271,25
4,10,3,0.9722314463180776,25
5,10,3,0.8996578593013065,25
6,10,3,0.9787985498298504,25
7,10,3,0.9826324620644492,25
8,10,3,0.9722667594064832,25
9,10,3,0.972110897005048,25
10,10,3,0.959940407198698,25
11,10,3,0.979523336846625,25
12,10,3,0.9669301087127944,25
13,10,3,0.98163042347386,25
14,10,3,0.9806882773778116,25
15,10,3,0.929945943334408,25
16,10,3,0.9731438927047164,25
17,10,3,0.9579261924115686,25
18,10,3,0.9708049892933828,25
19,10,3,0.9084937971406662,25
20,10,3,0.9662937748370308,25
21,10,3,0.9825174496197692,25
22,10,3,0.9543053835994496,25
23,10,3,0.968911295024522,25
24,10,3,0.9456785723477972,25
25,10,3,0.9805240424874742,25
26,10,3,0.9276630398311616,25
27,10,3,0.9254764284576804,25
28,10,3,0.948182614752074,25
29,10,3,0.9654140116843952,25
30,10,3,0.9826497841058242,25
31,10,3,0.9794728575390216,25
32,10,3,0.9477437340279754,25
33,10,3,0.915999830153256,25
34,10,3,0.9784398901532496,25
35,10,3,0.9621016199128468,25
36,10,3,0.9683675975595816,25
37,10,3,0.9561677828838926,25
38,10,3,0.9729895674978708,25
39,10,3,0.9311418841707874,25
40,10,3,0.9720393411995636,25
41,10,3,0.9676534687590368,25
42,10,3,0.968033116114434,25
43,10,3,0.9748398251036318,25
44,10,3,0.8953387135502264,25
45,10,3,0.9698057940006922,25
46,10,3,0.9705425749259766,25
47,10,3,0.9601451621833132,25
48,10,3,0.9447040708039492,25
49,10,3,0.9735764869012712,25
50,10,3,0.9274832554665976,25
51,10,3,0.978037634867613,25
52,10,3,0.9731603343234848,25
53,10,3,0.971649700271312,25
54,10,3,0.937679410519346,25
55,10,3,0.9606644020204792,25
56,10,3,0.9701879872598542,25
57,10,3,0.9466374461492344,25
58,10,3,0.9674782893934848,25
59,10,3,0.9311808026290518,25
60,10,3,0.9439396381848396,25
61,10,3,0.969995114052764,25
62,10,3,0.9587087990280468,25
63,10,3,0.9712287957758672,25
64,10,3,0.9666609541097656,25
65,10,3,0.9492867321471344,25
66,10,3,0.9751163227083652,25
67,10,3,0.9185385197391466,25
68,10,3,0.919124968861172,25
69,10,3,0.9797079273218048,25
70,10,3,0.941081969622853,25
71,10,3,0.970204896942988,25
72,10,3,0.9639433873083983,25
73,10,3,0.9509456438124628,25
74,10,3,0.9534139123761196,25
75,10,3,0.9534880898420324,25
76,10,3,0.9821500412319426,25
77,10,3,0.930534107698703,25
78,10,3,0.980154137255224,25
79,10,3,0.9074982302877224,25
80,10,3,0.9650724281071618,25
81,10,3,0.9855386323125018,25
82,10,3,0.9616497671022536,25
83,10,3,0.9575642511844156,25
84,10,3,0.9737768564442488,25
85,10,3,0.9305691577313464,25
86,10,3,0.9562686486326312,25
87,10,3,0.9835160481877112,25
88,10,3,0.9679622721971948,25
89,10,3,0.9778819209604148,25
90,10,3,0.9458067721199812,25
91,10,3,0.9823822185397708,25
92,10,3,0.949086157886218,25
93,10,3,0.954593743148526,25
94,10,3,0.8884129908233888,25
95,10,3,0.9798266474809776,25
96,10,3,0.964446871189483,25
97,10,3,0.9805440551523428,25
98,10,3,0.9591177288562228,25
99,10,3,0.9680028388559948,25
0,10,4,0.9609643043910135,25
1,10,4,0.9431529294222072,25
2,10,4,0.9638069305952756,25
3,10,4,0.9787561988893232,25
4,10,4,0.9773821664309492,25
5,10,4,0.9607552335705716,25
6,10,4,0.9631521256296732,25
7,10,4,0.9842803804846244,25
8,10,4,0.9662714666558946,25
9,10,4,0.922279120472,25
10,10,4,0.9626086547128788,25
11,10,4,0.9827403472027378,25
12,10,4,0.9816088913189228,25
13,10,4,0.940864202938028,25
14,10,4,0.9732598642937048,25
15,10,4,0.9594871204004848,25
16,10,4,0.9611814687642488,25
17,10,4,0.9641766215989992,25
18,10,4,0.9870513582589296,25
19,10,4,0.9584108751523298,25
20,10,4,0.967949625363166,25
21,10,4,0.920142780562943,25
22,10,4,0.9754495721079062,25
23,10,4,0.9699666691259012,25
24,10,4,0.9865000416422434,25
25,10,4,0.9652962958507414,25
26,10,4,0.961331350635278,25
27,10,4,0.9681653707502178,25
28,10,4,0.9695084556751804,25
29,10,4,0.9658056847546374,25
30,10,4,0.9790711321927992,25
31,10,4,0.9759772375287912,25
32,10,4,0.9643373357552024,25
33,10,4,0.9710977773125704,25
34,10,4,0.9811465346386228,25
35,10,4,0.9792340207775634,25
36,10,4,0.9757683082778804,25
37,10,4,0.9579804668329234,25
38,10,4,0.9773679266823502,25
39,10,4,0.975173121613803,25
40,10,4,0.9434254212442352,25
41,10,4,0.9808473400717004,25
42,10,4,0.9555755771953004,25
43,10,4,0.984797769926506,25
44,10,4,0.9709184099835833,25
45,10,4,0.9789360034835444,25
46,10,4,0.9679448947993308,25
47,10,4,0.979681837489868,25
48,10,4,0.9716329732474788,25
49,10,4,0.9773749566905928,25
50,10,4,0.9767170166019168,25
51,10,4,0.9706003343166963,25
52,10,4,0.9607395272267484,25
53,10,4,0.9714150013716388,25
54,10,4,0.9730308083057168,25
55,10,4,0.9767475552316424,25
56,10,4,0.9626547911624244,25
57,10,4,0.9813750870987816,25
58,10,4,0.9574016033771522,25
59,10,4,0.9780101017854445,25
60,10,4,0.9821016657236804,25
61,10,4,0.9661904077682784,25
62,10,4,0.977279977638712,25
63,10,4,0.9767095114054656,25
64,10,4,0.9714037934503902,25
65,10,4,0.9770218978903904,25
66,10,4,0.9580323842030216,25
67,10,4,0.9347910143040464,25
68,10,4,0.9711728667545348,25
69,10,4,0.9753785018616944,25
70,10,4,0.9662013138208384,25
71,10,4,0.955885011942344,25
72,10,4,0.9679282425496184,25
73,10,4,0.9773461826020622,25
74,10,4,0.9775864176062656,25
75,10,4,0.980922818837206,25
76,10,4,0.9732825849637806,25
77,10,4,0.9570263374918088,25
78,10,4,0.9608412980207744,25
79,10,4,0.9856842155514284,25
80,10,4,0.9747311187013148,25
81,10,4,0.9792602799697784,25
82,10,4,0.9731562167168308,25
83,10,4,0.975406968952142,25
84,10,4,0.9678542804870436,25
85,10,4,0.975525701346396,25
86,10,4,0.9719576747601956,25
87,10,4,0.97236103147256,25
88,10,4,0.9668377728473394,25
89,10,4,0.9595460088550462,25
90,10,4,0.9733173042153346,25
91,10,4,0.974585922286106,25
92,10,4,0.9337877682292378,25
93,10,4,0.966873771422166,25
94,10,4,0.9832457115049502,25
95,10,4,0.9346422868409644,25
96,10,4,0.9702923782872326,25
97,10,4,0.9684380644452268,25
98,10,4,0.9630257467252704,25
99,10,4,0.974420867410821,25
0,10,5,0.9742426205598892,25
1,10,5,0.9712476178125644,25
2,10,5,0.9833222724119104,25
3,10,5,0.9688522269262124,25
4,10,5,0.9836852814578316,25
5,10,5,0.9813697888703706,25
6,10,5,0.9739846953624806,25
7,10,5,0.9793799469592036,25
8,10,5,0.9726124618244713,25
9,10,5,0.98491605761365,25
10,10,5,0.9810515612046016,25
11,10,5,0.9826739773572332,25
12,10,5,0.972128012815325,25
13,10,5,0.9810073965940256,25
14,10,5,0.976242899211092,25
15,10,5,0.9744826398270916,25
16,10,5,0.9799569266923154,25
17,10,5,0.9499601592402054,25
18,10,5,0.9838812369322782,25
19,10,5,0.977060775807342,25
20,10,5,0.9805190550714388,25
21,10,5,0.9850950105914924,25
22,10,5,0.9857417884537416,25
23,10,5,0.9805767393723634,25
24,10,5,0.9800810325964328,25
25,10,5,0.9779753698640946,25
26,10,5,0.9774843148424628,25
27,10,5,0.9736570554594236,25
28,10,5,0.9761442680191192,25
29,10,5,0.9612638500376504,25
30,10,5,0.9821562437507372,25
31,10,5,0.9816967461002049,25
32,10,5,0.983719945466437,25
33,10,5,0.9877953131477664,25
34,10,5,0.9726715560659944,25
35,10,5,0.9676334525741376,25
36,10,5,0.9798513945272084,25
37,10,5,0.9785702344105844,25
38,10,5,0.9835749969268944,25
39,10,5,0.9846772729560248,25
40,10,5,0.968890854024377,25
41,10,5,0.9644656323608516,25
42,10,5,0.9839586489664346,25
43,10,5,0.9809020976227868,25
44,10,5,0.9760089263693972,25
45,10,5,0.9763214169869494,25
46,10,5,0.9774842340889596,25
47,10,5,0.952602403788935,25
48,10,5,0.969188051350976,25
49,10,5,0.9792213227423388,25
50,10,5,0.9662599505073138,25
51,10,5,0.9813180644113396,25
52,10,5,0.9574339324880184,25
53,10,5,0.9842917158079864,25
54,10,5,0.985194919744996,25
55,10,5,0.9825220550503032,25
56,10,5,0.97978755968428,25
57,10,5,0.980141310785931,25
58,10,5,0.980729163576444,25
59,10,5,0.9849722193548952,25
60,10,5,0.9764074771780848,25
61,10,5,0.9830273350639648,25
62,10,5,0.9793880750287008,25
63,10,5,0.9724649630424737,25
64,10,5,0.9825491400600502,25
65,10,5,0.9750642987559424,25
66,10,5,0.9737447443667256,25
67,10,5,0.9790525961775092,25
68,10,5,0.9871098547095162,25
69,10,5,0.974134274921265,25
70,10,5,0.9629912950540634,25
71,10,5,0.967110380034332,25
72,10,5,0.9897347903406568,25
73,10,5,0.981301935144406,25
74,10,5,0.9620153003130032,25
75,10,5,0.9737813097213844,25
76,10,5,0.9637247396876548,25
77,10,5,0.9742427793290548,25
78,10,5,0.9832861090723422,25
79,10,5,0.965176487358239,25
80,10,5,0.9737931178490968,25
81,10,5,0.9723186444682028,25
82,10,5,0.9759849710397264,25
83,10,5,0.9651838610728466,25
84,10,5,0.9801009835528404,25
85,10,5,0.9813046293109275,25
86,10,5,0.9860134053695092,25
87,10,5,0.9817767993193698,25
88,10,5,0.971114644074722,25
89,10,5,0.9660834736871768,25
90,10,5,0.9653536949291424,25
91,10,5,0.978979412187532,25
92,10,5,0.9789569778341068,25
93,10,5,0.982634143073614,25
94,10,5,0.9863607732799032,25
95,10,5,0.9832524108789884,25
96,10,5,0.9864561961867908,25
97,10,5,0.9496855762364264,25
98,10,5,0.9790783772590582,25
99,10,5,0.9694620493316132,25
0,10,6,0.9784985058484964,25
1,10,6,0.9887677297600564,25
2,10,6,0.9852797295019106,25
3,10,6,0.977214337387422,25
4,10,6,0.9812941065545032,25
5,10,6,0.9789864215432842,25
6,10,6,0.980416555670424,25
7,10,6,0.9855145557262468,25
8,10,6,0.9843990460640432,25
9,10,6,0.9799838215604711,25
10,10,6,0.9839071549993186,25
11,10,6,0.9750785951638562,25
12,10,6,0.9884195357513988,25
13,10,6,0.9797087121717322,25
14,10,6,0.9855737196335832,25
15,10,6,0.982717846511938,25
16,10,6,0.9790619894717704,25
17,10,6,0.9802056875056624,25
18,10,6,0.9881782126421416,25
19,10,6,0.97529897065726,25
20,10,6,0.9854944995110382,25
21,10,6,0.9776603750613948,25
22,10,6,0.9869864746519984,25
23,10,6,0.9773765761444017,25
24,10,6,0.985617857620452,25
25,10,6,0.9862705414102962,25
26,10,6,0.9798339625495474,25
27,10,6,0.9766285949524548,25
28,10,6,0.97307297667516,25
29,10,6,0.9774159897035992,25
30,10,6,0.9822071970536668,25
31,10,6,0.9825183586882164,25
32,10,6,0.981042955319852,25
33,10,6,0.9824419562297928,25
34,10,6,0.9905162973673144,25
35,10,6,0.9818622312677756,25
36,10,6,0.9754844657742954,25
37,10,6,0.981447820275439,25
38,10,6,0.9704743856926428,25
39,10,6,0.9803028084978028,25
40,10,6,0.9874080628423478,25
41,10,6,0.9753245915545306,25
42,10,6,0.9845812131418812,25
43,10,6,0.9776045919669668,25
44,10,6,0.9834237328493336,25
45,10,6,0.9848093150820731,25
46,10,6,0.9819416050718464,25
47,10,6,0.99039260112971,25
48,10,6,0.9865471505858718,25
49,10,6,0.9819771405842912,25
50,10,6,0.963796656861468,25
51,10,6,0.9843116069575532,25
52,10,6,0.981376013795024,25
53,10,6,0.9779241060776984,25
54,10,6,0.9804948962397986,25
55,10,6,0.9859677953377942,25
56,10,6,0.98673621471522,25
57,10,6,0.9773139148635888,25
58,10,6,0.9769266326493512,25
59,10,6,0.9811855954916,25
60,10,6,0.9812216588882716,25
61,10,6,0.9691321098037242,25
62,10,6,0.97766356289724,25
63,10,6,0.9765257817626006,25
64,10,6,0.9849418568178696,25
65,10,6,0.977842107343916,25
66,10,6,0.983909878622387,25
67,10,6,0.9846498162767312,25
68,10,6,0.978821116636276,25
69,10,6,0.9828270137049984,25
70,10,6,0.9780179857060411,25
71,10,6,0.9812011508193124,25
72,10,6,0.9764928527442231,25
73,10,6,0.9841569710683042,25
74,10,6,0.9800764998478326,25
75,10,6,0.9838308533008804,25
76,10,6,0.9835076815828632,25
77,10,6,0.9827970078652696,25
78,10,6,0.9758311051864826,25
79,10,6,0.98466127562161,25
80,10,6,0.977134961648387,25
81,10,6,0.9782306628055384,25
82,10,6,0.9794858900089344,25
83,10,6,0.9792456796996988,25
84,10,6,0.97834062718113,25
85,10,6,0.9729970546972544,25
86,10,6,0.9834528430799048,25
87,10,6,0.9801221209408566,25
88,10,6,0.9781594584518428,25
89,10,6,0.981007221730928,25
90,10,6,0.9802997201875768,25
91,10,6,0.9770929721967456,25
92,10,6,0.9843130237073336,25
93,10,6,0.9842578695323736,25
94,10,6,0.9831757707273348,25
95,10,6,0.9801268441969628,25
96,10,6,0.9725990860185476,25
97,10,6,0.9776915793751452,25
98,10,6,0.9795002668687534,25
99,10,6,0.982847620184226,25
0,10,7,0.9866103262351846,25
1,10,7,0.9782888096917772,25
2,10,7,0.9828183824083788,25
3,10,7,0.989159825708455,25
4,10,7,0.9877616442023512,25
5,10,7,0.9828055114360996,25
6,10,7,0.9875428494439146,25
7,10,7,0.981543656558227,25
8,10,7,0.9861338170348865,25
9,10,7,0.98466134243948,25
10,10,7,0.9833178803325404,25
11,10,7,0.9898196705451044,25
12,10,7,0.9808952823718206,25
13,10,7,0.9821956881396045,25
14,10,7,0.985664924232677,25
15,10,7,0.976551426283216,25
16,10,7,0.9813562425108856,25
17,10,7,0.9833028497163152,25
18,10,7,0.984253013800714,25
19,10,7,0.9852291683367592,25
20,10,7,0.9870635801598042,25
21,10,7,0.9829044124600964,25
22,10,7,0.981031391875998,25
