iter,barcode_tot,n_barcodes,correlation,n_variants
51,,2,0.9019825963270554,493
52,,2,0.8913735588322438,493
53,,2,0.909993972000612,493
54,,2,0.8980321492524226,493
55,,2,0.8932426309036604,493
56,,2,0.9139169077214034,493
57,,2,0.9140067032891868,493
58,,2,0.9043523376437816,493
59,,2,0.8984501993548033,493
60,,2,0.8909896804776853,493
61,,2,0.9061758236328972,493
62,,2,0.8891451518550872,493
63,,2,0.9040693438424764,493
64,,2,0.9006857627974043,493
65,,2,0.9012324690850196,493
66,,2,0.9142116987260548,493
67,,2,0.8997290445243074,493
68,,2,0.8975962431209071,493
69,,2,0.9028652590971806,493
70,,2,0.9039290472686632,493
71,,2,0.8888347660264836,493
72,,2,0.89680647572462,493
73,,2,0.8952841343663017,493
74,,2,0.8994639244025954,493
75,,2,0.9090486335375672,493
76,,2,0.9088314839339228,493
77,,2,0.8881256654155123,493
78,,2,0.9128966538143584,493
79,,2,0.8981460187910104,493
80,,2,0.9151555640731762,493
81,,2,0.9156036932024352,493
82,,2,0.8975421020057203,493
83,,2,0.8939961611408508,493
84,,2,0.8965588953494613,493
85,,2,0.8899329871818191,493
86,,2,0.8982875801857101,493
87,,2,0.9062365044110172,493
88,,2,0.8807244217694996,493
89,,2,0.9035091018389276,493
90,,2,0.8927787956173181,493
91,,2,0.9102794132994824,493
92,,2,0.876963670111856,493
93,,2,0.906895140729457,493
94,,2,0.8905339811696784,493
95,,2,0.892642214200967,493
96,,2,0.9055690284535391,493
97,,2,0.9061280324179348,493
98,,2,0.9007410823168104,493
99,,2,0.9048055716823518,493
0,,3,0.9461983130091058,493
1,,3,0.9444753935459234,493
2,,3,0.9336353794001252,493
3,,3,0.9420723638916352,493
4,,3,0.9426339184933284,493
5,,3,0.9400252690151586,493
6,,3,0.9223509067990592,493
7,,3,0.940414520255622,493
8,,3,0.931866604309762,493
9,,3,0.9497614714707572,493
10,,3,0.9313900208610008,493
11,,3,0.929576213388949,493
12,,3,0.9481877146272952,493
13,,3,0.935808693636645,493
14,,3,0.931658693107248,493
15,,3,0.9247749077269276,493
16,,3,0.9297663268902164,493
17,,3,0.9233223257663,493
18,,3,0.9244351986931076,493
19,,3,0.9218458208772252,493
20,,3,0.9299625820312184,493
21,,3,0.9365095295113672,493
22,,3,0.930967817909246,493
23,,3,0.9436540495114984,493
24,,3,0.8977117347756612,493
25,,3,0.9230727940157498,493
26,,3,0.9415013247415552,493
27,,3,0.9329580454658108,493
28,,3,0.9320457620498136,493
29,,3,0.9284048404588532,493
30,,3,0.9324445994654488,493
31,,3,0.9329077297596332,493
32,,3,0.9410920940364476,493
33,,3,0.9173684781343502,493
34,,3,0.9377304539919732,493
35,,3,0.949292468661784,493
36,,3,0.9439640198294362,493
37,,3,0.9145816001658515,493
38,,3,0.9319421899981102,493
39,,3,0.9198783548627706,493
40,,3,0.9229073941926146,493
41,,3,0.9364585173290964,493
42,,3,0.9356830815349868,493
43,,3,0.943766198732947,493
44,,3,0.9371661945386036,493
45,,3,0.934720476122894,493
46,,3,0.9365365630240514,493
47,,3,0.932345742476556,493
48,,3,0.9244821014105156,493
49,,3,0.9219218995716308,493
50,,3,0.9320976000572933,493
51,,3,0.9298762283781122,493
52,,3,0.9312698630702824,493
53,,3,0.9294510403999076,493
54,,3,0.9308563065550391,493
55,,3,0.93117198678789,493
56,,3,0.9431723544919725,493
57,,3,0.939294458971862,493
58,,3,0.9328790796710354,493
59,,3,0.933651552968283,493
60,,3,0.9345225186137878,493
61,,3,0.9347116137093416,493
62,,3,0.9305620394305616,493
63,,3,0.9258017096274213,493
64,,3,0.9337442172989376,493
65,,3,0.9256820708491214,493
66,,3,0.9247178179010264,493
67,,3,0.9204151449346332,493
68,,3,0.9409062642220248,493
69,,3,0.9352239895208996,493
70,,3,0.9305439226696964,493
71,,3,0.9409237393345246,493
72,,3,0.9336049756935472,493
73,,3,0.9526910890685084,493
74,,3,0.9331550102780892,493
75,,3,0.9415683324965402,493
76,,3,0.9205553327967284,493
77,,3,0.938704409351052,493
78,,3,0.9428529046189406,493
79,,3,0.9230400399101238,493
80,,3,0.9399479267100488,493
81,,3,0.9387788041171362,493
82,,3,0.9334993975359978,493
83,,3,0.9354547422456516,493
84,,3,0.9252109229220686,493
85,,3,0.9284920971807306,493
86,,3,0.9511450545445742,493
87,,3,0.944478601937093,493
88,,3,0.9365687039739378,493
89,,3,0.9361148431618046,493
90,,3,0.9353571912417468,493
91,,3,0.929682305964618,493
92,,3,0.941932036137796,493
93,,3,0.9387084608200872,493
94,,3,0.922930805385652,493
95,,3,0.9411982127059406,493
96,,3,0.9367306905233062,493
97,,3,0.936816138874942,493
98,,3,0.9466255418784718,493
99,,3,0.91792614348281,493
0,,4,0.9550156895537292,493
1,,4,0.9546835092889052,493
2,,4,0.9539340484589826,493
3,,4,0.9543705535457648,493
4,,4,0.9473264981362016,493
5,,4,0.9504849092183916,493
6,,4,0.9520601909632126,493
7,,4,0.9423865427564454,493
8,,4,0.9510260898423072,493
9,,4,0.9570375904478032,493
10,,4,0.9528266970391622,493
11,,4,0.9535032684658904,493
12,,4,0.9478351584810678,493
13,,4,0.95103933440771,493
14,,4,0.9459427306268864,493
15,,4,0.9501592552149786,493
16,,4,0.9466200709678662,493
17,,4,0.9513064610095232,493
18,,4,0.952188616953762,493
19,,4,0.9455635109013708,493
20,,4,0.9487939068134514,493
21,,4,0.9522872172844434,493
22,,4,0.9494146895166508,493
23,,4,0.9506741560052046,493
24,,4,0.9498352258316168,493
25,,4,0.940196593251978,493
26,,4,0.9541105612586058,493
27,,4,0.9491055934430056,493
28,,4,0.9464903399759448,493
29,,4,0.9522688353354216,493
30,,4,0.9495478324633148,493
31,,4,0.9464562126262172,493
32,,4,0.9485340825481912,493
33,,4,0.9417849272261012,493
34,,4,0.9542566657174096,493
35,,4,0.9499308669500858,493
36,,4,0.950664498656122,493
37,,4,0.9539492954305056,493
38,,4,0.9485146979894382,493
39,,4,0.9521569547528004,493
40,,4,0.9456470502958396,493
41,,4,0.9488912595152436,493
42,,4,0.9529668258078584,493
43,,4,0.950101792051538,493
44,,4,0.9547015345543072,493
45,,4,0.95139834730101,493
46,,4,0.944631372831349,493
47,,4,0.9519142654632312,493
48,,4,0.9501733003012186,493
49,,4,0.9498418275929263,493
50,,4,0.9509145010475843,493
51,,4,0.9475318631314223,493
52,,4,0.9473275800460056,493
53,,4,0.9433637411867356,493
54,,4,0.9581750500541282,493
55,,4,0.94636622974478,493
56,,4,0.9489800708131634,493
57,,4,0.957218235166288,493
58,,4,0.9485181514909652,493
59,,4,0.9541946090039984,493
60,,4,0.9560705252149498,493
61,,4,0.9544668463408544,493
62,,4,0.9575600853198434,493
63,,4,0.9521595213331496,493
64,,4,0.9566827246807992,493
65,,4,0.9511414360687676,493
66,,4,0.954379644792245,493
67,,4,0.9580063814227764,493
68,,4,0.9582356574199328,493
69,,4,0.9506280874028284,493
70,,4,0.948706135959778,493
71,,4,0.9489296272538325,493
72,,4,0.9494440711998496,493
73,,4,0.9526543830783908,493
74,,4,0.9414744070885964,493
75,,4,0.9568893976889652,493
76,,4,0.9515637119177413,493
77,,4,0.9481075391412214,493
78,,4,0.949108452205216,493
79,,4,0.9528107785939388,493
80,,4,0.9483677730435324,493
81,,4,0.9495661982844794,493
82,,4,0.9464402378558824,493
83,,4,0.9483301709742908,493
84,,4,0.9559904030459736,493
85,,4,0.948445099062656,493
86,,4,0.9462454634330664,493
87,,4,0.9487434612100816,493
88,,4,0.9548299892544824,493
89,,4,0.9611841412175224,493
90,,4,0.9411029136033106,493
91,,4,0.9511083578614444,493
92,,4,0.9474973444077222,493
93,,4,0.945717734813204,493
94,,4,0.9517138893071806,493
95,,4,0.9550528436878096,493
96,,4,0.94766622260157,493
97,,4,0.952187762059404,493
98,,4,0.9549459533039164,493
99,,4,0.948933507209142,493
0,,5,0.9497049357038312,493
1,,5,0.9550752175731452,493
2,,5,0.95064527395749,493
3,,5,0.948462992606106,493
4,,5,0.9549028038497948,493
5,,5,0.9555460143958936,493
6,,5,0.9462221976834708,493
7,,5,0.9538354071842844,493
8,,5,0.9431459222368762,493
9,,5,0.9485103334846408,493
10,,5,0.953925043060422,493
11,,5,0.956254339748964,493
12,,5,0.958045049507683,493
13,,5,0.96178353713537,493
14,,5,0.9555940335653278,493
15,,5,0.9539806708733192,493
16,,5,0.9565214202511144,493
17,,5,0.9507829697763912,493
18,,5,0.9526784611147868,493
19,,5,0.944595956863556,493
20,,5,0.9540834956534412,493
21,,5,0.9483171778556349,493
22,,5,0.9490441744942824,493
23,,5,0.952031362742472,493
24,,5,0.9597270719233734,493
25,,5,0.9551829167415928,493
26,,5,0.9532664248772234,493
27,,5,0.9528211908095404,493
28,,5,0.9511198912397392,493
29,,5,0.94658939523196,493
30,,5,0.9541124614410836,493
31,,5,0.9566086810823944,493
32,,5,0.9539406795934784,493
33,,5,0.9530820329372124,493
34,,5,0.9517112540111154,493
35,,5,0.9555464359567916,493
36,,5,0.9502646925960918,493
37,,5,0.9547490363419052,493
38,,5,0.9585083700358744,493
39,,5,0.9505039052867708,493
40,,5,0.9551125599675088,493
41,,5,0.9629955432244444,493
42,,5,0.950583923376276,493
43,,5,0.9474670374571712,493
44,,5,0.9492978921517352,493
45,,5,0.9519773928624298,493
46,,5,0.9496482945843958,493
47,,5,0.9520472325774592,493
48,,5,0.950152751648705,493
49,,5,0.9590164642202292,493
50,,5,0.9488222038152676,493
51,,5,0.9541130270984896,493
52,,5,0.9524915118226916,493
53,,5,0.944615483899932,493
54,,5,0.9548785510283864,493
55,,5,0.9509932212163994,493
56,,5,0.948820344217348,493
57,,5,0.9610036975337136,493
58,,5,0.9517626368079658,493
59,,5,0.9514901526797626,493
60,,5,0.959463849294898,493
61,,5,0.948143586887191,493
62,,5,0.956175257412278,493
63,,5,0.9580549999702412,493
64,,5,0.9479799215684463,493
65,,5,0.9520117770667575,493
66,,5,0.947319478496592,493
67,,5,0.9560537132996793,493
68,,5,0.9595323429265972,493
69,,5,0.9567899661461662,493
70,,5,0.9566190404536634,493
71,,5,0.9596119523941414,493
72,,5,0.9547825676619072,493
73,,5,0.9495798063132606,493
74,,5,0.9596158697084226,493
75,,5,0.9527968084123714,493
76,,5,0.956883993775692,493
77,,5,0.951183576940815,493
78,,5,0.9521582820905468,493
79,,5,0.9461679725235078,493
80,,5,0.9601532025883344,493
81,,5,0.9581003984091292,493
82,,5,0.9485097021542568,493
83,,5,0.950051194829954,493
84,,5,0.957955146799978,493
85,,5,0.9558085594737108,493
86,,5,0.9584364384423062,493
87,,5,0.9622092289978292,493
88,,5,0.958726068805161,493
89,,5,0.955165037726795,493
90,,5,0.9561195014769052,493
91,,5,0.9574697740885548,493
92,,5,0.9580521842538264,493
93,,5,0.9509219434749584,493
94,,5,0.9539745953057782,493
95,,5,0.9491065318081252,493
96,,5,0.957997270150546,493
97,,5,0.9556947744430124,493
98,,5,0.9470545699024616,493
99,,5,0.958690366534341,493
0,,6,0.9648570899337838,493
1,,6,0.9573843147961554,493
2,,6,0.9635893800303365,493
3,,6,0.9642416970090932,493
4,,6,0.9617231476886487,493
5,,6,0.9654175733998844,493
6,,6,0.9673280822204724,493
7,,6,0.9632673762054252,493
8,,6,0.9554876254734092,493
9,,6,0.9609806598752052,493
10,,6,0.9620476021154218,493
11,,6,0.961160453844127,493
12,,6,0.9615824067616964,493
13,,6,0.9572305715002593,493
14,,6,0.9608604981714256,493
15,,6,0.9647946133652862,493
16,,6,0.9623466718646446,493
17,,6,0.958996182937724,493
18,,6,0.9635458981456658,493
19,,6,0.9643560794585828,493
20,,6,0.9672631629472436,493
21,,6,0.95143297926677,493
22,,6,0.95761805467017,493
23,,6,0.9693159249831674,493
24,,6,0.960525380471452,493
25,,6,0.9620036825213109,493
26,,6,0.9598921007404858,493
27,,6,0.962131215558936,493
28,,6,0.9622216985338192,493
29,,6,0.962417969347696,493
30,,6,0.9651434223195516,493
31,,6,0.95953862885288,493
32,,6,0.9678660026024236,493
33,,6,0.9633675736527968,493
34,,6,0.9658140322104852,493
35,,6,0.9609900371163416,493
36,,6,0.9613716100446196,493
37,,6,0.9640225392450344,493
38,,6,0.9644184422361902,493
39,,6,0.9608393845423454,493
40,,6,0.9576081054938952,493
41,,6,0.958479788814333,493
42,,6,0.962476725475183,493
43,,6,0.9644114744358138,493
44,,6,0.9665194943269636,493
45,,6,0.9576827073900444,493
46,,6,0.9635822566954906,493
47,,6,0.963704889321188,493
48,,6,0.963002563667356,493
49,,6,0.9611199173387384,493
50,,6,0.9608199213465964,493
51,,6,0.9542595282318932,493
52,,6,0.9563992677895664,493
53,,6,0.9623294246219376,493
54,,6,0.953443412498876,493
55,,6,0.9576940280795668,493
56,,6,0.963860699015986,493
57,,6,0.9657601768508118,493
58,,6,0.9678438748287034,493
59,,6,0.9634248391376048,493
60,,6,0.9572899985946116,493
61,,6,0.9610895714896373,493
62,,6,0.96602490034087,493
63,,6,0.9618964642127192,493
64,,6,0.9635838871623326,493
65,,6,0.9604610685781688,493
66,,6,0.9618292919445874,493
67,,6,0.964113122635218,493
68,,6,0.9660447815693834,493
69,,6,0.9628197814935624,493
70,,6,0.9567094093093,493
71,,6,0.965765817785886,493
72,,6,0.9619675749493232,493
73,,6,0.9598797374347668,493
74,,6,0.9570359000237182,493
75,,6,0.9577572183129937,493
76,,6,0.9667364580491415,493
77,,6,0.9582101317831624,493
78,,6,0.9637643822917537,493
79,,6,0.963846454631824,493
80,,6,0.9527169492233326,493
81,,6,0.961138038415381,493
82,,6,0.963187437699914,493
83,,6,0.9570764818011568,493
84,,6,0.9582327457727396,493
85,,6,0.9553839391293109,493
86,,6,0.964179795084692,493
87,,6,0.9682427479546862,493
88,,6,0.9583144754871784,493
89,,6,0.953817506750324,493
90,,6,0.957327709027176,493
91,,6,0.959290959697024,493
92,,6,0.9594450526525286,493
93,,6,0.9591925832996796,493
94,,6,0.9617447838740824,493
95,,6,0.962345873012914,493
96,,6,0.9552875936129134,493
97,,6,0.9589627264172128,493
98,,6,0.9635513726905768,493
99,,6,0.9524230591833877,493
0,,7,0.9642040306820449,493
1,,7,0.9610339106067556,493
2,,7,0.9579320978797295,493
3,,7,0.9564306141395238,493
4,,7,0.9616918974230516,493
5,,7,0.9588245573422236,493
6,,7,0.962794395360782,493
7,,7,0.9569878392758794,493
8,,7,0.963739179799311,493
9,,7,0.960044992739031,493
10,,7,0.9502275868806218,493
11,,7,0.9656278899698624,493
12,,7,0.9591157402643468,493
13,,7,0.960894292534426,493
14,,7,0.960271516483732,493
15,,7,0.9636194462788744,493
16,,7,0.9624606208379576,493
17,,7,0.966542214487668,493
18,,7,0.966812072127876,493
19,,7,0.9555620920550016,493
20,,7,0.9579900378646716,493
21,,7,0.9485470018996668,493
22,,7,0.9570192953852132,493
23,,7,0.9594619665012872,493
24,,7,0.9621116788468936,493
25,,7,0.9660903201328755,493
26,,7,0.958840019124862,493
27,,7,0.9660531721222326,493
28,,7,0.9568568842471727,493
29,,7,0.9548638705150024,493
30,,7,0.957697592829332,493
31,,7,0.963323270899246,493
32,,7,0.9629404292976688,493
33,,7,0.9640697494628212,493
34,,7,0.9512539794143088,493
35,,7,0.9573786611693096,493
36,,7,0.9638401787041364,493
37,,7,0.9542551235309789,493
38,,7,0.9639328549413878,493
39,,7,0.966571558933535,493
40,,7,0.9640288469628032,493
41,,7,0.9664122933444316,493
42,,7,0.9629641590272626,493
43,,7,0.9647090790980848,493
44,,7,0.9544305444023852,493
45,,7,0.956597764964886,493
46,,7,0.964938911645639,493
47,,7,0.9581103719380636,493
48,,7,0.9529980918551412,493
49,,7,0.9611056432210656,493
50,,7,0.963107854885008,493
51,,7,0.9566558624776028,493
52,,7,0.9640245248037698,493
53,,7,0.9593286516592544,493
54,,7,0.9599268937660485,493
55,,7,0.9633668301590028,493
56,,7,0.9606208143184438,493
57,,7,0.957429542432026,493
58,,7,0.9565355116134432,493
59,,7,0.9586576024930415,493
60,,7,0.962045226240175,493
61,,7,0.9577455339661256,493
62,,7,0.960245723659005,493
63,,7,0.9587471592826814,493
64,,7,0.9604325455581416,493
65,,7,0.9503052056255932,493
66,,7,0.9617207973804476,493
67,,7,0.9562845693694652,493
68,,7,0.9599270699443918,493
69,,7,0.9591900118188984,493
70,,7,0.9645341202669968,493
71,,7,0.959155133217548,493
72,,7,0.9560763172158754,493
73,,7,0.9636289607916816,493
74,,7,0.9615873287635898,493
75,,7,0.9611533126212616,493
76,,7,0.9612663968292138,493
77,,7,0.9570138782702567,493
78,,7,0.9568961710554054,493
79,,7,0.9565156378353512,493
80,,7,0.96846881932677,493
81,,7,0.962494642917516,493
82,,7,0.9619274316836872,493
83,,7,0.9589772341608648,493
84,,7,0.9602899945022798,493
85,,7,0.9561155681278196,493
86,,7,0.9684441291488586,493
87,,7,0.966156764633803,493
88,,7,0.9574904001374354,493
89,,7,0.9626847552586144,493
90,,7,0.9600572574502068,493
91,,7,0.961144573873624,493
92,,7,0.9640178499376312,493
93,,7,0.9626436681653764,493
94,,7,0.9546925090507008,493
95,,7,0.9638409263658984,493
96,,7,0.9578591771528902,493
97,,7,0.9603011319593712,493
98,,7,0.9651262283479968,493
99,,7,0.9596437359688822,493
0,,8,0.961682447929433,493
1,,8,0.9620335481112644,493
2,,8,0.9604378835926304,493
3,,8,0.9661265617446044,493
4,,8,0.966157589094052,493
5,,8,0.9620978575506196,493
6,,8,0.962806936199718,493
7,,8,0.9643252751594088,493
8,,8,0.9641953291411586,493
9,,8,0.964045766307988,493
10,,8,0.9625394170986984,493
11,,8,0.9592592422304776,493
12,,8,0.9650063944374218,493
13,,8,0.9656211798593186,493
14,,8,0.9640747642068812,493
15,,8,0.9663138175634448,493
16,,8,0.965602433431789,493
17,,8,0.9681830286367386,493
18,,8,0.969075926038554,493
19,,8,0.962815161427296,493
20,,8,0.964063879589922,493
21,,8,0.9676143357388176,493
22,,8,0.967535590444277,493
23,,8,0.9661359535538456,493
24,,8,0.9693282010898364,493
25,,8,0.960617933515079,493
26,,8,0.9679468313296936,493
27,,8,0.959273534510248,493
28,,8,0.9639259466486464,493
29,,8,0.957449339070409,493
30,,8,0.9616988114034908,493
31,,8,0.9627610686343896,493
32,,8,0.9675180973591568,493
33,,8,0.9655395053449009,493
34,,8,0.9670098977190626,493
35,,8,0.9648460366143586,493
36,,8,0.9632972002480064,493
37,,8,0.9660123794753872,493
38,,8,0.9591361132091376,493
39,,8,0.95683650611139,493
40,,8,0.9607058063550928,493
41,,8,0.9655318145439268,493
42,,8,0.9666312745749658,493
43,,8,0.9658849929894175,493
44,,8,0.961776541689338,493
45,,8,0.9631802159855684,493
46,,8,0.9662779801177268,493
47,,8,0.9567544970003866,493
48,,8,0.9642278006955328,493
49,,8,0.965714837337719,493
50,,8,0.9655954092318222,493
51,,8,0.9589691463727096,493
52,,8,0.9586239463646864,493
53,,8,0.966180204261323,493
54,,8,0.9628951613989926,493
55,,8,0.9541093050347697,493
56,,8,0.960732330796766,493
57,,8,0.9707453004598936,493
58,,8,0.969301887169012,493
59,,8,0.9645157519158964,493
60,,8,0.9571566469940938,493
61,,8,0.9576552565055094,493
62,,8,0.9614200094315904,493
63,,8,0.9634967294095214,493
64,,8,0.9637084870036214,493
65,,8,0.9672583894360756,493
66,,8,0.9662336115734806,493
67,,8,0.9646254118599796,493
68,,8,0.958181673462249,493
69,,8,0.9637748139191312,493
70,,8,0.9669707389709542,493
71,,8,0.961379569135004,493
72,,8,0.9573368004357444,493
73,,8,0.9659499544032408,493
74,,8,0.9621198511903376,493
75,,8,0.9643992588445948,493
76,,8,0.9626100009932912,493
77,,8,0.9686072589594455,493
78,,8,0.96490824268093,493
79,,8,0.9599467257720762,493
80,,8,0.9598564064020124,493
81,,8,0.9610834281832866,493
82,,8,0.9633903808016466,493
83,,8,0.9697895021186048,493
84,,8,0.9570351391830896,493
85,,8,0.9605132185572636,493
86,,8,0.965984745868694,493
87,,8,0.9568527213282704,493
88,,8,0.9627926256525384,493
89,,8,0.962020823920991,493
90,,8,0.9623621869197362,493
91,,8,0.9555524893621103,493
92,,8,0.9564618908136824,493
93,,8,0.968673914804142,493
94,,8,0.9616047615460844,493
95,,8,0.9687623957402602,493
96,,8,0.96501383078717,493
97,,8,0.9651309046245516,493
98,,8,0.9648820367241694,493
99,,8,0.9664898365539668,493
0,,9,0.9666134045756982,493
1,,9,0.962177115528572,493
2,,9,0.960751463238598,493
3,,9,0.9583637632477062,493
4,,9,0.953886054951114,493
5,,9,0.9559158162284156,493
6,,9,0.9650859898531052,493
7,,9,0.9564690454805572,493
8,,9,0.9569335479449508,493
9,,9,0.9656182273536827,493
10,,9,0.959235907449326,493
11,,9,0.957871851059896,493
12,,9,0.9597438904421216,493
13,,9,0.9602004781250644,493
14,,9,0.9649415301237204,493
15,,9,0.9584698951857415,493
16,,9,0.9613416230720808,493
17,,9,0.9621973584226744,493
18,,9,0.9566800386140136,493
19,,9,0.9652273858317376,493
20,,9,0.9581948283587703,493
21,,9,0.9643768437505458,493
22,,9,0.9531774571193706,493
23,,9,0.9647338594441464,493
24,,9,0.9599781941439832,493
25,,9,0.966441439948992,493
26,,9,0.9603090243624044,493
27,,9,0.9531420901326684,493
28,,9,0.960885178778144,493
29,,9,0.9636856209054704,493
30,,9,0.9606867654964696,493
31,,9,0.9645545993943336,493
32,,9,0.9591083212815916,493
33,,9,0.9628885224844212,493
34,,9,0.9627819980992138,493
35,,9,0.963592644729728,493
36,,9,0.9575526365226826,493
37,,9,0.9655578908191372,493
38,,9,0.9524696471558424,493
39,,9,0.9602546206706452,493
40,,9,0.9589342129701592,493
41,,9,0.9595345923062646,493
42,,9,0.9647205360458566,493
43,,9,0.9560508906729936,493
44,,9,0.9592636773367318,493
45,,9,0.9566005396105318,493
46,,9,0.958741498643716,493
47,,9,0.9649629615792512,493
48,,9,0.9562492833630144,493
49,,9,0.9662370819200364,493
50,,9,0.966810395498698,493
51,,9,0.9587781063423612,493
52,,9,0.9695470561817452,493
53,,9,0.961008794212136,493
54,,9,0.9646161107001576,493
55,,9,0.958601355499538,493
56,,9,0.9648414866907856,493
57,,9,0.9652730426452784,493
58,,9,0.9686025189445958,493
59,,9,0.9574505649306506,493
60,,9,0.9621682925493464,493
61,,9,0.9608644463043045,493
62,,9,0.9578144516551556,493
63,,9,0.9613325941594656,493
64,,9,0.9588492363461516,493
65,,9,0.9631077222095044,493
66,,9,0.9563728062771149,493
67,,9,0.9579933602448918,493
68,,9,0.965064417874,493
69,,9,0.9620339152930694,493
70,,9,0.9680426387826,493
71,,9,0.9617073708461016,493
72,,9,0.9599442024261386,493
73,,9,0.9553920397806536,493
74,,9,0.955523750599572,493
75,,9,0.9626287297599893,493
76,,9,0.9667441983302076,493
77,,9,0.9635560797666332,493
78,,9,0.9566787684043648,493
79,,9,0.9656421592186888,493
80,,9,0.968931631770545,493
81,,9,0.9575011610645792,493
